gebaeude_id,region,gebaeudetyp,wohnflaeche_m2,baujahr,renovierungsjahr,anzahl_personen,isolationsstandard,fenster_typ,heizungsart,avg_innentemp_c,heizgradtage,warmwasseranteil,lueftungsanlage,eta_heizung,pv_kwp,smart_meter,jahresenergieverbrauch_kwh,verbrauch_kwh_pro_m2,effizienzklasse
2117,west,einfamilienhaus,287.3,1964,,4,3,zweifach,fernwaerme,18.7,2770,0.24,1,1.03,0.0,0,21520,74.9,B
2118,sued,einfamilienhaus,108.6,1992,2000.0,2,1,zweifach,gas,20.4,3842,0.161,0,0.83,2.36,0,13122,120.86,C
2119,ost,buero,295.4,1970,2008.0,5,1,alt,gas,22.4,3008,0.146,0,0.96,2.89,0,38135,129.12,C
2120,sued,mehrfamilienhaus,189.5,2016,2025.0,1,2,zweifach,gas,19.5,2594,0.135,1,0.9,5.53,0,8629,45.54,A
2121,ost,schule,166.3,2013,2025.0,5,3,zweifach,gas,22.0,3035,0.163,0,0.87,6.44,1,14461,86.96,B
2122,sued,mehrfamilienhaus,175.0,1998,2020.0,4,2,dreifach,gas,16.3,2617,0.308,0,0.9,8.48,0,11327,64.72,B
2123,sued,einfamilienhaus,100.3,1997,,3,2,zweifach,waermepumpe,19.5,2535,0.199,0,3.0,0.0,0,7357,73.38,B
2124,sued,buero,103.9,1995,2025.0,2,3,zweifach,gas,18.2,3304,0.21,0,0.96,0.0,0,7806,75.1,B
2125,ost,buero,191.0,2005,2025.0,1,2,dreifach,waermepumpe,,3280,0.18,0,3.5,4.49,1,11947,62.54,B
2126,ost,schule,190.4,1984,1993.0,4,2,zweifach,pellet,22.0,3281,0.187,0,0.92,0.0,1,18983,99.68,B
2127,ost,einfamilienhaus,127.9,2022,,1,3,alt,fernwaerme,19.3,3547,0.219,0,0.95,0.0,0,13294,103.91,C
2128,nord,mehrfamilienhaus,152.1,1975,2001.0,3,1,dreifach,fernwaerme,20.8,3520,0.208,0,0.92,0.0,1,13544,89.04,B
2129,ost,einfamilienhaus,214.7,1950,,3,2,zweifach,gas,21.9,2726,0.197,0,0.85,0.0,0,24189,112.65,C
2130,nord,einfamilienhaus,118.1,2002,,2,2,zweifach,fernwaerme,22.1,3598,0.181,0,0.94,8.75,0,9297,78.71,B
2131,west,halle,73.7,1999,2001.0,1,3,zweifach,gas,18.0,2706,0.162,1,0.89,0.0,0,7090,96.15,B
2132,nord,halle,331.0,2023,,7,2,dreifach,gas,15.8,3183,0.201,1,0.94,6.1,1,35644,107.69,C
2133,west,mehrfamilienhaus,197.2,1979,1996.0,2,1,dreifach,fernwaerme,19.4,3084,0.184,1,0.92,0.0,0,15440,78.31,B
2134,nord,halle,138.3,1981,,5,1,dreifach,gas,19.4,3298,0.287,0,0.88,0.0,0,13613,98.44,B
2135,west,einfamilienhaus,125.2,1992,,5,1,zweifach,gas,23.0,2473,0.233,0,0.9,0.0,1,9562,76.35,B
2136,sued,buero,117.6,1979,,4,1,dreifach,fernwaerme,20.4,2611,0.146,0,0.88,11.31,1,8582,72.98,B
2137,west,mehrfamilienhaus,286.8,2008,2025.0,6,1,zweifach,oel,19.8,3092,0.122,0,0.73,10.31,1,23854,83.17,B
2138,west,mehrfamilienhaus,93.0,1982,,1,2,alt,gas,23.4,2886,0.16,1,1.02,2.09,1,9656,103.81,C
2139,sued,mehrfamilienhaus,206.5,2008,,5,2,zweifach,gas,21.0,3344,0.126,0,0.92,2.5,1,17248,83.53,B
2140,nord,mehrfamilienhaus,206.4,1981,1988.0,3,2,alt,gas,19.0,3804,0.157,0,0.9,12.44,0,25615,124.1,C
2141,sued,buero,243.1,1966,1988.0,2,2,dreifach,fernwaerme,20.4,2558,0.132,0,0.9,5.74,0,13983,57.53,B
2142,ost,einfamilienhaus,144.3,2024,2025.0,4,2,zweifach,fernwaerme,21.7,3121,0.164,1,0.93,0.0,1,11628,80.58,B
2143,west,buero,317.7,1989,,7,2,zweifach,gas,20.4,3654,0.164,0,0.96,9.75,0,31747,99.94,B
2144,west,einfamilienhaus,246.4,2003,2018.0,4,2,alt,fernwaerme,21.5,3053,0.187,1,1.0,0.0,1,26594,107.93,C
2145,ost,einfamilienhaus,142.1,1994,1996.0,1,3,alt,pellet,18.6,2958,0.17,1,0.9,0.0,0,15191,106.91,C
2146,sued,mehrfamilienhaus,122.6,1976,1994.0,1,1,dreifach,fernwaerme,18.8,3251,0.135,0,0.92,0.0,0,9782,79.78,B
2147,ost,buero,162.3,2022,,1,2,zweifach,fernwaerme,19.6,3004,0.241,1,0.91,0.0,0,15368,94.68,B
2148,sued,schule,140.0,1977,,3,1,dreifach,fernwaerme,,3395,0.2,0,0.91,0.0,1,14219,101.59,C
2149,sued,einfamilienhaus,113.8,2024,2025.0,1,2,zweifach,waermepumpe,20.9,2742,0.153,0,3.21,0.0,0,5815,51.09,B
2150,sued,einfamilienhaus,178.6,1982,,3,2,dreifach,pellet,,2784,0.136,0,0.86,0.0,1,14545,81.45,B
2151,west,mehrfamilienhaus,152.6,1951,1960.0,2,1,zweifach,gas,23.5,3377,0.107,1,0.86,0.0,0,14850,97.33,B
2152,nord,buero,353.5,1952,,4,2,alt,gas,19.6,3385,0.103,0,0.93,0.0,1,32664,92.41,B
2153,west,halle,139.9,2023,,3,3,dreifach,gas,18.1,3138,0.232,0,0.85,0.0,1,11577,82.78,B
2154,sued,buero,122.1,1989,,2,3,zweifach,waermepumpe,19.6,2282,0.227,0,3.88,0.0,1,4275,35.0,A
2155,ost,mehrfamilienhaus,173.3,1979,,4,2,dreifach,gas,21.8,2976,0.151,0,,0.0,0,10283,59.33,B
2156,ost,buero,194.3,2010,2025.0,2,2,zweifach,waermepumpe,21.9,3402,0.248,0,3.24,0.0,0,13601,69.99,B
2157,nord,einfamilienhaus,201.2,1996,,2,1,zweifach,gas,20.0,3076,,0,0.89,0.0,0,22604,112.37,C
2158,sued,schule,200.3,1999,2025.0,1,3,zweifach,fernwaerme,23.4,3195,0.19,0,0.93,0.0,0,13052,65.18,B
2159,west,mehrfamilienhaus,176.0,2001,,1,2,zweifach,gas,19.6,3194,0.223,0,0.86,0.0,1,17008,96.63,B
2160,nord,einfamilienhaus,170.2,1964,1976.0,5,2,zweifach,oel,21.7,3280,0.211,0,0.91,0.0,0,19652,115.46,C
2161,nord,mehrfamilienhaus,227.4,1956,1962.0,6,1,dreifach,oel,22.2,3825,0.188,0,0.76,6.19,1,23035,101.28,C
2162,sued,buero,109.3,2004,2025.0,2,3,dreifach,waermepumpe,18.9,2831,0.168,0,3.61,2.19,0,5228,47.84,A
2163,ost,einfamilienhaus,122.5,1951,1952.0,1,1,zweifach,fernwaerme,21.2,3005,0.175,1,0.94,0.0,1,14319,116.87,C
2164,ost,einfamilienhaus,83.2,2003,2006.0,1,2,alt,oel,17.2,3026,0.1,0,0.91,0.0,1,8247,99.18,B
2165,sued,mehrfamilienhaus,110.1,1959,1979.0,3,1,alt,waermepumpe,21.5,2978,0.14,0,3.29,,1,11712,106.4,C
2166,ost,halle,273.6,1969,1990.0,4,2,zweifach,pellet,17.2,3368,0.27,1,0.97,0.0,0,31507,115.14,C
2167,west,mehrfamilienhaus,223.0,2003,2016.0,4,4,zweifach,waermepumpe,21.2,2585,0.139,0,2.86,0.0,1,7846,35.18,A
2168,ost,einfamilienhaus,376.0,1996,,6,1,alt,waermepumpe,21.4,3404,0.087,0,2.54,0.0,0,44149,117.41,C
2169,sued,mehrfamilienhaus,333.3,2008,2024.0,5,3,zweifach,fernwaerme,21.8,2974,0.225,0,0.97,0.0,0,18457,55.38,B
2170,ost,einfamilienhaus,223.9,1995,,3,1,zweifach,waermepumpe,21.6,3294,0.192,0,3.12,,1,17910,79.98,B
2171,ost,einfamilienhaus,185.0,1953,1970.0,3,1,alt,fernwaerme,,3937,0.195,0,0.93,0.0,0,29973,162.03,C
2172,sued,einfamilienhaus,174.8,2012,,2,1,dreifach,pellet,20.0,2771,0.172,1,0.91,6.82,1,14497,82.92,B
2173,sued,mehrfamilienhaus,63.7,1966,,2,1,alt,waermepumpe,20.4,2521,0.226,0,3.08,0.0,0,3819,59.99,B
2174,west,einfamilienhaus,166.1,1960,1967.0,2,1,alt,gas,19.2,3168,0.256,0,0.88,3.76,0,23860,143.65,C
2175,nord,einfamilienhaus,132.2,2015,2025.0,2,2,zweifach,gas,20.2,3473,0.154,0,,0.0,1,13923,105.34,C
2176,sued,einfamilienhaus,112.2,1964,1967.0,4,2,dreifach,waermepumpe,20.2,3255,0.212,0,2.77,0.0,0,6486,57.79,B
2177,sued,mehrfamilienhaus,207.7,1990,2016.0,3,1,dreifach,waermepumpe,19.6,2762,0.236,0,3.55,2.8,1,12433,59.88,B
2178,nord,einfamilienhaus,157.1,1986,2001.0,4,2,zweifach,fernwaerme,18.4,3059,0.151,1,0.88,0.0,1,17097,108.82,C
2179,west,einfamilienhaus,179.7,2007,2021.0,1,2,zweifach,pellet,19.0,2563,0.255,0,0.96,0.0,0,10408,57.91,B
2180,ost,mehrfamilienhaus,105.1,1953,1974.0,1,2,zweifach,fernwaerme,16.7,2621,0.236,1,0.85,0.0,0,8598,81.84,B
2181,west,buero,251.3,1958,1961.0,4,1,dreifach,gas,,2954,0.118,0,0.88,0.0,0,20533,81.7,B
2182,sued,buero,139.6,1981,,5,1,dreifach,fernwaerme,20.9,2909,0.26,0,0.84,8.95,0,11510,82.47,B
2183,nord,einfamilienhaus,202.6,1985,2023.0,1,2,alt,gas,17.3,4073,0.121,0,0.82,4.81,1,24500,120.91,C
2184,sued,mehrfamilienhaus,144.9,2009,2025.0,2,3,zweifach,fernwaerme,20.8,2358,0.146,0,0.98,0.0,1,9704,66.97,B
2185,nord,buero,59.3,1995,2017.0,3,3,dreifach,waermepumpe,20.4,3467,0.214,0,2.76,11.19,0,1979,33.35,A
2186,sued,mehrfamilienhaus,211.5,1961,,3,1,zweifach,gas,19.1,2696,0.232,1,0.87,0.0,0,18135,85.74,B
2187,west,mehrfamilienhaus,161.8,2023,,2,3,alt,waermepumpe,20.0,3178,0.185,0,3.4,7.74,0,10139,62.66,B
2188,sued,einfamilienhaus,80.7,1984,,2,2,dreifach,waermepumpe,21.8,2756,0.149,0,3.34,0.0,0,5999,74.3,B
2189,ost,einfamilienhaus,99.5,2022,2025.0,2,2,dreifach,gas,19.3,3462,0.167,0,0.93,0.0,0,7608,76.46,B
2190,ost,einfamilienhaus,254.8,2024,2025.0,6,2,zweifach,waermepumpe,20.6,3460,0.161,0,2.86,0.0,1,25012,98.18,B
2191,sued,einfamilienhaus,82.4,1953,1989.0,2,1,zweifach,waermepumpe,20.9,2910,0.222,0,3.7,7.52,0,6601,80.1,B
2192,sued,halle,137.9,1987,,4,3,zweifach,fernwaerme,17.5,3454,0.16,0,0.92,0.0,1,12492,90.58,B
2193,sued,einfamilienhaus,391.9,1981,1993.0,6,2,dreifach,gas,21.7,3216,0.147,0,0.89,0.0,0,36189,92.35,B
2194,ost,mehrfamilienhaus,214.0,1987,,3,2,zweifach,gas,21.0,3587,0.106,1,0.91,0.0,1,21310,99.58,B
2195,west,halle,238.5,1973,2000.0,4,2,alt,fernwaerme,18.2,3085,0.15,0,0.97,0.0,1,27483,115.22,C
2196,west,mehrfamilienhaus,151.0,1991,2015.0,1,3,zweifach,gas,23.3,3433,0.174,1,0.91,0.0,1,10727,71.04,B
2197,sued,einfamilienhaus,77.8,1986,,2,2,dreifach,gas,21.7,2681,0.123,1,0.89,0.0,0,6449,82.88,B
2198,ost,halle,187.6,1963,1973.0,3,2,zweifach,pellet,16.5,2796,0.093,0,0.9,0.0,0,22669,120.83,C
2199,ost,einfamilienhaus,102.6,1971,1991.0,1,1,zweifach,waermepumpe,20.0,3863,0.229,0,3.03,0.0,0,12327,120.19,C
2200,ost,einfamilienhaus,98.2,1961,,2,1,dreifach,waermepumpe,23.5,2720,0.13,0,3.66,0.0,0,9596,97.68,B
2201,west,einfamilienhaus,177.8,2013,2025.0,2,3,zweifach,pellet,19.3,2947,0.115,0,0.88,0.0,1,13353,75.08,B
2202,west,einfamilienhaus,105.7,2000,2013.0,3,2,zweifach,gas,20.6,2436,0.258,1,0.95,10.3,1,8433,79.75,B
2203,west,buero,168.7,1979,2014.0,2,2,dreifach,gas,22.0,2804,0.222,0,0.9,13.74,1,8720,51.71,B
2204,nord,einfamilienhaus,124.3,1979,,3,2,zweifach,fernwaerme,21.3,3002,0.231,0,0.99,0.0,0,14546,116.98,C
2205,sued,buero,166.0,1955,,2,1,dreifach,oel,21.5,2715,0.205,0,0.89,0.0,0,12675,76.35,B
2206,west,einfamilienhaus,133.9,1971,2008.0,3,2,dreifach,gas,21.4,3205,0.246,0,0.92,0.0,1,14185,105.92,C
2207,nord,schule,168.1,2019,,3,3,zweifach,waermepumpe,20.9,3539,0.224,0,2.81,0.0,0,17331,103.1,C
2208,nord,einfamilienhaus,320.2,1952,1966.0,6,1,zweifach,gas,19.5,2998,0.163,0,0.86,8.15,0,34118,106.55,C
2209,nord,schule,241.0,1960,1981.0,4,2,zweifach,fernwaerme,21.4,3074,0.127,0,0.93,,0,27091,112.4,C
2210,sued,einfamilienhaus,159.7,2013,2020.0,1,3,zweifach,fernwaerme,20.0,3329,0.116,0,0.88,0.0,1,13465,84.31,B
2211,ost,buero,296.2,1989,1990.0,6,2,zweifach,fernwaerme,19.9,3697,0.173,0,1.01,0.0,0,30703,103.67,C
2212,nord,buero,204.0,1952,1968.0,3,1,dreifach,gas,22.3,3790,0.125,0,0.91,0.0,1,20504,100.53,C
2213,sued,mehrfamilienhaus,286.6,1986,,6,2,zweifach,gas,20.0,2374,0.14,0,0.89,0.0,0,23432,81.76,B
2214,west,einfamilienhaus,86.3,2006,,2,3,alt,waermepumpe,,3516,0.172,0,3.28,0.0,1,8209,95.15,B
2215,west,mehrfamilienhaus,106.3,1975,1990.0,1,3,dreifach,pellet,20.8,3749,0.25,0,0.88,0.0,1,9430,88.73,B
2216,west,mehrfamilienhaus,186.6,1978,2017.0,2,2,zweifach,fernwaerme,20.3,2506,0.104,0,0.98,0.0,1,13505,72.37,B
2217,west,mehrfamilienhaus,157.9,1997,2025.0,3,3,dreifach,gas,18.3,3479,0.181,0,0.85,0.0,0,9196,58.23,B
2218,sued,mehrfamilienhaus,168.3,1994,2012.0,2,1,zweifach,fernwaerme,23.0,3029,0.117,0,0.95,8.93,0,14821,88.07,B
2219,west,halle,219.2,2017,2018.0,5,3,zweifach,gas,18.5,2986,0.152,0,0.86,6.26,0,14840,67.71,B
2220,ost,halle,187.5,1968,,3,2,alt,gas,15.8,3137,0.226,0,0.9,1.33,0,26145,139.47,C
2221,west,mehrfamilienhaus,251.8,1970,,5,1,zweifach,gas,21.7,3255,0.138,0,0.83,7.03,0,24858,98.74,B
2222,west,einfamilienhaus,248.6,1961,1997.0,5,2,zweifach,gas,20.4,3505,0.167,0,0.82,7.74,1,29887,120.24,C
2223,sued,einfamilienhaus,108.5,1999,,2,3,alt,gas,19.4,3337,0.187,0,0.91,11.35,0,13075,120.52,C
2224,ost,mehrfamilienhaus,60.1,1990,2015.0,1,2,alt,gas,21.6,2573,0.215,0,0.75,0.0,1,4973,82.71,B
2225,ost,halle,105.4,1976,,2,1,dreifach,waermepumpe,15.4,2873,0.153,1,2.51,3.8,1,8572,81.32,B
2226,ost,einfamilienhaus,102.4,2002,2011.0,3,2,dreifach,fernwaerme,19.6,3133,0.243,1,0.89,10.78,1,6198,60.5,B
2227,nord,einfamilienhaus,174.1,1978,,3,3,dreifach,oel,20.1,3900,0.158,1,0.83,2.34,1,18446,105.98,C
2228,nord,einfamilienhaus,173.0,1964,1988.0,4,2,dreifach,gas,21.5,2395,0.204,0,0.84,6.58,0,11523,66.59,B
2229,ost,einfamilienhaus,153.6,1990,,3,2,dreifach,waermepumpe,23.2,2886,0.171,0,3.53,0.0,0,9157,59.61,B
2230,nord,halle,207.6,1982,1998.0,4,2,alt,gas,18.2,2815,0.217,1,0.97,0.0,0,29466,141.96,C
2231,west,mehrfamilienhaus,475.8,1980,2008.0,8,2,dreifach,gas,21.1,2621,0.281,0,0.88,0.0,1,39469,82.96,B
2232,sued,einfamilienhaus,152.1,1983,1999.0,4,2,zweifach,fernwaerme,23.8,3295,0.166,1,0.96,0.0,0,13288,87.35,B
2233,west,einfamilienhaus,190.2,2018,,3,3,zweifach,waermepumpe,20.5,2914,0.179,0,2.87,0.0,0,9989,52.53,B
2234,ost,einfamilienhaus,168.3,1966,2005.0,3,2,zweifach,waermepumpe,21.1,2283,0.158,0,3.17,0.0,1,10587,62.92,B
2235,nord,mehrfamilienhaus,128.6,1970,1983.0,1,1,zweifach,oel,19.0,3295,0.151,0,0.92,7.17,0,11834,92.03,B
2236,ost,mehrfamilienhaus,220.1,1992,,3,1,zweifach,gas,22.9,3813,0.145,0,0.88,4.37,1,20885,94.88,B
2237,west,einfamilienhaus,148.7,1953,1955.0,3,1,zweifach,gas,19.6,2468,0.179,0,0.81,0.0,1,12874,86.55,B
2238,nord,einfamilienhaus,116.6,1960,1978.0,3,1,alt,fernwaerme,20.8,3537,0.141,1,0.94,0.0,0,17826,152.92,C
2239,sued,schule,120.5,1992,2025.0,3,2,zweifach,gas,21.2,3499,0.143,0,0.86,0.0,1,13288,110.3,C
2240,nord,buero,256.0,1988,1994.0,3,2,zweifach,gas,20.6,3333,0.05,0,0.88,12.68,0,32190,125.76,C
2241,ost,mehrfamilienhaus,217.6,1998,2007.0,5,2,alt,gas,20.0,3775,0.249,0,0.88,0.0,0,24488,112.53,C
2242,nord,mehrfamilienhaus,135.0,1958,1965.0,2,2,zweifach,pellet,20.8,3119,0.262,0,0.84,0.0,1,13648,101.09,C
2243,sued,halle,206.0,2014,,2,1,dreifach,gas,20.6,3456,0.212,1,0.88,0.0,0,24566,119.25,C
2244,nord,mehrfamilienhaus,169.2,1986,2010.0,4,3,dreifach,gas,23.2,3773,0.136,0,0.81,0.0,1,10924,64.58,B
2245,west,halle,191.7,1961,1972.0,5,1,dreifach,pellet,18.3,3089,0.117,0,0.91,6.15,1,19881,103.72,C
2246,nord,einfamilienhaus,127.1,1973,,2,2,zweifach,waermepumpe,20.0,2829,0.102,0,2.69,0.0,1,9117,71.74,B
2247,ost,einfamilienhaus,103.8,1967,,3,1,zweifach,fernwaerme,19.5,2749,0.212,0,0.95,8.88,0,10005,96.34,B
2248,nord,einfamilienhaus,148.4,1983,2008.0,3,2,dreifach,waermepumpe,23.7,2530,0.243,0,3.01,2.34,0,9880,66.59,B
2249,west,buero,111.7,1985,,4,2,zweifach,gas,20.7,3308,0.188,0,0.86,0.0,0,10858,97.2,B
2250,sued,mehrfamilienhaus,108.1,1982,,3,2,zweifach,waermepumpe,21.8,3116,0.223,1,3.22,0.0,0,8958,82.87,B
2251,sued,einfamilienhaus,88.4,1984,,1,1,zweifach,gas,21.3,2978,0.202,0,0.89,7.39,0,9875,111.7,C
2252,sued,halle,60.3,2018,,3,3,dreifach,pellet,21.2,2907,0.141,0,0.94,0.0,0,5663,93.92,B
2253,west,halle,136.1,2021,2025.0,4,3,dreifach,gas,18.2,3575,0.23,0,0.83,0.0,1,9981,73.35,B
2254,nord,einfamilienhaus,278.3,1986,2004.0,4,2,dreifach,fernwaerme,19.2,3454,0.227,0,0.91,7.81,0,24861,89.33,B
2255,west,mehrfamilienhaus,246.3,2022,2025.0,3,4,dreifach,fernwaerme,22.7,2906,0.13,0,0.8,3.9,0,13011,52.82,B
2256,west,mehrfamilienhaus,343.1,2011,2025.0,6,3,zweifach,gas,21.6,3152,0.22,0,0.88,0.0,1,20807,60.65,B
2257,nord,einfamilienhaus,106.1,2011,2025.0,1,2,alt,gas,21.0,4067,0.173,0,0.89,8.69,0,10795,101.78,C
2258,nord,mehrfamilienhaus,226.7,1966,1996.0,4,2,alt,waermepumpe,22.3,3568,0.167,0,,0.0,0,21479,94.75,B
2259,sued,einfamilienhaus,159.4,1982,1982.0,4,2,zweifach,gas,21.1,2814,0.2,0,0.87,6.55,0,13878,87.08,B
2260,nord,schule,120.6,1976,2001.0,1,2,dreifach,pellet,22.8,3334,0.198,1,0.8,,0,10032,83.21,B
2261,ost,buero,263.4,1957,1993.0,3,1,zweifach,gas,20.8,3262,0.224,0,0.83,0.0,0,27614,104.82,C
2262,ost,schule,160.1,1955,1989.0,3,1,alt,fernwaerme,22.0,2953,0.138,0,0.93,2.64,0,23883,149.18,C
2263,nord,buero,73.7,1996,2008.0,1,1,zweifach,fernwaerme,21.1,3172,0.208,0,1.02,0.0,0,6546,88.84,B
2264,sued,einfamilienhaus,245.1,1981,,4,2,zweifach,oel,20.1,2946,,1,0.83,0.0,0,28514,116.34,C
2265,sued,einfamilienhaus,199.5,2011,2025.0,2,2,alt,fernwaerme,20.3,3482,0.171,0,0.91,0.0,0,23421,117.37,C
2266,sued,mehrfamilienhaus,178.6,2000,2014.0,3,3,dreifach,waermepumpe,20.0,3227,0.174,0,3.57,0.0,1,6250,35.0,A
2267,sued,einfamilienhaus,97.0,1956,1990.0,2,2,zweifach,fernwaerme,20.8,2807,0.229,0,0.95,0.0,1,10365,106.86,C
2268,ost,mehrfamilienhaus,188.2,2012,2025.0,4,3,dreifach,fernwaerme,20.0,3404,0.18,0,0.89,2.29,0,12914,68.64,B
2269,sued,einfamilienhaus,320.6,1987,2017.0,4,2,dreifach,fernwaerme,21.0,2953,0.167,0,0.95,0.0,1,23913,74.59,B
2270,west,einfamilienhaus,197.0,1992,,2,1,zweifach,oel,21.0,3221,0.251,1,0.86,12.72,1,25719,130.54,C
2271,ost,mehrfamilienhaus,83.0,2022,2025.0,1,2,dreifach,gas,20.7,3189,0.159,1,0.94,4.27,1,5079,61.18,B
2272,sued,mehrfamilienhaus,203.9,1998,2025.0,4,3,dreifach,gas,20.8,2211,0.156,1,0.87,4.21,0,11506,56.43,B
2273,west,mehrfamilienhaus,198.0,1951,1985.0,4,1,dreifach,fernwaerme,19.8,2033,0.086,1,0.83,0.0,0,7806,39.43,A
2274,sued,mehrfamilienhaus,235.3,1963,1979.0,3,1,alt,pellet,20.2,3029,0.169,0,0.89,0.0,0,28797,122.41,C
2275,nord,einfamilienhaus,195.4,1981,2003.0,4,2,dreifach,gas,18.5,3051,0.133,1,0.8,0.0,0,18102,92.62,B
2276,nord,buero,108.3,1952,1977.0,4,2,dreifach,fernwaerme,20.4,2776,0.167,1,0.93,,1,8152,75.3,B
2277,sued,mehrfamilienhaus,174.2,1962,,3,2,dreifach,gas,19.3,2662,0.192,0,0.86,0.0,1,10437,59.92,B
2278,sued,mehrfamilienhaus,149.5,2009,2024.0,1,3,zweifach,fernwaerme,20.6,3274,0.126,1,0.93,,0,9661,64.61,B
2279,west,einfamilienhaus,183.7,1960,1972.0,3,2,zweifach,waermepumpe,19.6,3225,0.139,1,2.91,6.45,1,14821,80.67,B
2280,sued,mehrfamilienhaus,267.9,1962,1991.0,7,1,alt,waermepumpe,18.0,3220,0.1,0,3.24,0.0,1,25814,96.34,B
2281,nord,einfamilienhaus,124.2,1987,,1,1,dreifach,waermepumpe,23.2,3509,0.155,0,3.22,0.0,1,10653,85.79,B
2282,west,mehrfamilienhaus,368.0,1956,,6,1,zweifach,waermepumpe,20.2,2778,0.133,0,3.67,11.72,1,34934,94.93,B
2283,sued,einfamilienhaus,203.3,1969,,3,2,zweifach,gas,22.2,3222,0.287,0,0.88,5.47,0,16819,82.74,B
2284,west,buero,245.7,2020,2025.0,4,3,zweifach,fernwaerme,19.9,3305,0.255,0,0.9,0.0,0,20311,82.65,B
2285,west,buero,230.6,1997,2025.0,4,2,zweifach,gas,22.5,3059,0.247,0,0.9,0.0,1,18284,79.31,B
2286,ost,mehrfamilienhaus,199.6,2022,2025.0,5,2,zweifach,pellet,19.1,3121,0.115,0,0.87,0.0,0,15118,75.76,B
2287,sued,buero,216.5,1976,,4,1,dreifach,waermepumpe,20.7,3227,0.171,0,3.16,0.0,1,17011,78.57,B
2288,sued,mehrfamilienhaus,40.9,1996,,2,3,zweifach,gas,19.2,2688,0.12,0,0.9,0.0,1,2968,72.6,B
2289,ost,einfamilienhaus,230.4,1967,2004.0,4,3,dreifach,gas,23.6,3481,0.272,0,0.88,0.0,1,19054,82.72,B
2290,sued,mehrfamilienhaus,112.0,1978,,1,2,alt,oel,20.2,3148,0.222,0,0.7,0.0,0,11133,99.41,B
2291,nord,halle,164.4,1963,,2,1,alt,pellet,19.5,3351,0.127,1,0.95,0.0,1,26864,163.36,C
2292,nord,einfamilienhaus,198.9,2012,,1,2,alt,gas,21.0,3886,0.198,0,0.89,2.29,0,27085,136.16,C
2293,sued,einfamilienhaus,273.6,1963,1979.0,5,2,zweifach,fernwaerme,20.5,2497,0.106,1,0.96,0.0,1,25599,93.57,B
2294,ost,mehrfamilienhaus,112.0,1965,2001.0,4,2,dreifach,gas,21.1,2939,0.173,0,0.86,0.0,0,9938,88.73,B
2295,west,einfamilienhaus,137.6,1984,,3,1,dreifach,fernwaerme,22.1,2861,0.171,0,0.87,7.51,1,7698,55.94,B
2296,sued,mehrfamilienhaus,146.1,1982,,3,2,zweifach,fernwaerme,21.3,3075,0.217,0,0.94,0.0,1,13384,91.64,B
2297,west,mehrfamilienhaus,184.7,1973,1981.0,3,2,alt,gas,20.7,3514,0.229,1,0.84,0.0,0,20999,113.67,C
2298,sued,buero,150.1,1976,2009.0,2,2,dreifach,waermepumpe,21.1,2606,0.181,0,2.76,0.0,0,10077,67.12,B
2299,west,einfamilienhaus,217.0,1972,1993.0,5,3,dreifach,gas,22.8,4200,0.169,1,0.86,6.53,0,17736,81.74,B
2300,ost,einfamilienhaus,74.9,2018,,4,4,zweifach,waermepumpe,20.0,2868,0.05,0,3.11,0.0,1,5466,73.01,B
2301,west,buero,158.6,1993,,4,2,zweifach,gas,18.3,3226,0.258,0,0.87,0.0,1,14420,90.94,B
2302,ost,einfamilienhaus,335.6,2018,2025.0,7,3,alt,fernwaerme,19.2,3101,0.147,1,0.94,0.0,1,34495,102.79,C
2303,west,mehrfamilienhaus,150.3,2024,2025.0,3,3,zweifach,gas,19.3,3116,0.185,0,0.88,1.49,0,11199,74.5,B
2304,sued,einfamilienhaus,203.6,1998,2003.0,4,2,zweifach,fernwaerme,19.4,2673,0.293,0,0.99,0.0,0,18096,88.86,B
2305,nord,einfamilienhaus,254.0,2011,2025.0,3,3,dreifach,gas,19.5,3724,0.12,0,0.85,0.0,0,16991,66.9,B
2306,sued,einfamilienhaus,200.6,1958,1986.0,2,2,dreifach,fernwaerme,20.5,2651,0.181,1,0.87,8.5,0,12739,63.5,B
2307,ost,einfamilienhaus,383.8,2021,2025.0,5,3,zweifach,gas,20.8,2481,0.205,0,0.75,4.63,1,30986,80.73,B
2308,ost,mehrfamilienhaus,176.1,1986,,3,1,zweifach,gas,20.8,2707,0.235,0,1.0,7.32,0,18356,104.26,C
2309,ost,mehrfamilienhaus,222.0,2003,,3,2,dreifach,waermepumpe,,3606,0.18,0,3.79,2.75,0,20558,92.62,B
2310,nord,buero,188.2,1968,1999.0,1,1,alt,oel,21.7,3788,0.239,0,0.79,0.0,1,29371,156.04,C
2311,west,buero,303.6,1957,1961.0,5,1,zweifach,fernwaerme,21.1,2397,0.159,0,0.87,0.0,0,27245,89.73,B
2312,sued,einfamilienhaus,140.6,2016,2025.0,2,3,dreifach,fernwaerme,22.4,3235,0.207,0,0.72,0.0,1,9824,69.86,B
2313,nord,einfamilienhaus,398.8,1983,2015.0,5,2,zweifach,oel,21.5,2656,0.201,0,0.86,0.0,0,45514,114.13,C
2314,west,buero,125.5,1960,1979.0,2,2,dreifach,waermepumpe,20.1,3090,0.175,0,3.01,0.0,0,9083,72.35,B
